W1ERI0030 ཞེ་ཆེན་དགོན་གྱི་དཔེ་ཀློག་སྒེའུ་ཁུང་།	https://shechen.org/		
W1ERI0009001 བཤད་གྲྭ།			
	དབུ་མ་ལོ་རིམ་དང་པོ།		
		རྩ་བའི་སློབ་ཚན།	
			W23221(33,318,1,1) སྡོམ་གསུམ་རྣམ་ངེས་མཆན་འགྲེལ་རིག་འཛིན་འཇུག་ངོགས།
			W2DB4578_0191 བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་མཆན་འགྲེལ།
		ཡན་ལག་སློབ་ཚན།	
			W29678 རྩ་བ་སུམ་ཅུ་པའི་འགྲེལ་པ་ནོར་བུའི་མེ་ལོང་།
			W5062_0004 ཀ་རི་ཀཱ་ལྔ་བཅུ་པའི་མཆན་འགྲེལ་ནོར་བུའི་ཕྲེང་བ།
			W1KG3672 ཁྱད་པར་འཕགས་བསྟོད་འགྲེལ་བ།
		ཟུར་སྦྱང་།	
			W1PD76231_0006 མི་ཕམ་རིན་པོ་ཆེའི་ཁ་དོག་དཀར་དམར་སོགས།
			
	དབུ་མ་ལོ་རིམ་གཉིས་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W30366 དབུ་མ་རྒྱན་གྱི་འགྲེལ་པ་འཇམ་དབྱངས་བླ་མ་དགྱེས་པའི་ཞལ་ལུང་།
			W2PD19383 དབུ་མ་འཇུག་པའི་རང་འགྲེལ།
		ཡན་ལག་སློབ་ཚན།	
			W1KG3556 རྟགས་འཇུག་འགྲེལ་བ་ནོར་བུའི་མེ་ལོང་།
			W29645 ཆོས་འབྱུང་པདྨ་དཀར་པོའི་རྫིང་བུ་ལས་དབུ་ནས་ལྡེབ་༤༣བར།
			W20869(5,315,3,3) རྒྱལ་རབས་དྭངས་ཤེལ་འཕྲུལ་གྱི་ལྡེ་མིག་ཁྲི་སྲོང་བར།
		ཟུར་སྦྱང་།	
			W23225 མཁན་བརྩོན་འགྲུས་ཀྱི་རྟགས་རིགས།
			
	དབུ་མ་ལོ་རིམ་གསུམ་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W8LS20766 མཁས་པ་ལ་འཇུག་པའི་སྒོ།
			W1KG3167 དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་པ་ཀླུ་དབང་དགོངས་རྒྱན།
		ཡན་ལག་སློབ་ཚན།	
			W2DB16631_0229 དོན་རྣམ་ངེས་ཤེས་རབ་རལ་གྲི།
			W1KG3547 ཡིད་བཞིན་མཛོད་གྲུབ་བསྡུས།
			W29645 ཆོས་འབྱུང་པདྨ་དཀར་པོའི་རྫིང་བུ་ལས་དབུ་ནས་ལྡེབ་༤༤ ནས་ ༧༥བར།
			W20869 རྒྱལ་རབས་དྭངས་ཤེལ་འཕྲུལ་གྱི་ལྡེ་མིག་ཁྲི་སྲོང་ནས་དུམ་བུ་དང་པོ།
		ཟུར་སྦྱང་།	
			ཚད་མ་རིགས་སྒོ།
			
	དབུ་མ་ལོ་རིམ་བཞི་བ།		
		རྩ་བའི་སློབ་ཚན།	
			W3CN13006_0007 མངོན་པ་མཛོད་ཀྱི་འགྲེལ་བློ་གསལ་དགྱེས་པའི་འགུལ་རྒྱན།
			W1KG3515(435,759,1,1) ཚད་མ་རྣམ་འགྲེལ་གྱི་འགྲེལ་པ་ལེགས་བཤད་སྣང་གཏེར་ལེའུ་གཉིས་པ།
		ཡན་ལག་སློབ་ཚན།	
			W3CN5893(42,921,1) སྙན་ངག་ལེའུ་བར་པའི་དོན་གཞན་བཀོད་པའི་རྒྱན་བར།
			W1PD100944_0706 སོར་ཐར་མདོ་འགྲེལ་ངེས་ལེགས་ཐེམ་སྐས།
			W29645 ཆོས་འབྱུང་པདྨ་དཀར་པོའི་རྫིང་བུ་ལས་དབུ་ནས་ལྡེབ་༧༦ ནས་ ༡༤༤བར།
			W20869 རྒྱལ་རབས་དྭངས་ཤེལ་འཕྲུལ་གྱི་ལྡེ་མིག་དུམ་བུ་གཉིས་པ།
			
	ཕར་ཕྱིན་ལོ་རིམ་དང་པོ།		
		རྩ་བའི་སློབ་ཚན།	
			W23468_0013 ཐེག་པ་ཆེན་པོའི་བསྟན་བཅོས་རྒྱུད་བླ་མའི་མཆན་འགྲེལ།
			W5062_0011 མདོ་སྡེ་རྒྱན་འགྲེལ་ཐེག་མཆོག་བདུད་རྩིའི་དགའ་སྟོན།
			W1KG3515(3,433,1,1) ཚད་མ་རྣམ་འགྲེལ་གྱི་འགྲེལ་པ་ལེགས་བཤད་སྣང་བའི་གཏེར་ལེའུ་དང་པོ།
		ཡན་ལག་སློབ་ཚན།	
			W3CN5893(42,92,1,1) སྙན་ངག་འགྲེལ་བ་དོན་གཞན་བཀོད་པ་མན་ལེའུ་བར་པ་ཆ་ཚང་།
			W8LS18262 ངེས་ཤེས་སྒྲོན་མེའི་འགྲེལ་པ་རྣམ་བཤད་འོད་ཟེར་དྲི་མེད།
			W29645 ཆོས་འབྱུང་པདྨ་དཀར་པོའི་རྫིང་བུ་ལས་དབུ་ནས་ལྡེབ་༡༤༥ ནས་ ༢༡༥བར།
			W20869 རྒྱལ་རབས་དྭངས་ཤེལ་འཕྲུལ་གྱི་ལྡེ་མིག་ཁྲི་སྲོང་ནས་དུམ་བུ་གསུམ་པ།
			
	ཕར་ཕྱིན་ལོ་རིམ་གཉིས་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W8LS22458 ཤེར་ཕྱིན་མངོན་རྟོགས་རྒྱན་གྱི་འགྲེལ་པ་དོན་གསལ།
			W24829_0159 ཤེར་ཕྱིན་སྤྱི་དོན།
			W1KG3515(3,645,2,2) ཚད་མ་རྣམ་འགྲེལ་གྱི་འགྲེལ་པ་ལེགས་བཤད་སྣང་བའི་གཏེར་ལེའུ་གསུམ་པ།
		ཡན་ལག་སློབ་ཚན།	
			W2DB16631_0213 ཆོས་ཉིད་རྣམ་འབྱེད་འགྲེལ་པ་ཡེ་ཤེས་སྣང་བ་རྣམ་འབྱེད།
			W1KG3704 དབུས་མཐའ་རྣམ་འབྱེད་འགྲེལ་པ་འོད་ཟེར་ཕྲེང་བ།
			W3916_0789 ཤེས་རབ་ལེའུའི་འབྲུ་འགྲེལ་རབ་གསལ་ནོར་བུའི་སྒྲོན་མེ།
			W29645 ཆོས་འབྱུང་པདྨ་དཀར་པོའི་རྫིང་བུ་ལས་དབུ་ནས་ལྡེབ་༡༤༥ ནས་ ༢༡༥ བར།
			
	རྒྱུད་སྡེ་གོང་འོག་ལོ་རིམ་དང་པོ།		
		རྩ་བའི་སློབ་ཚན།	
			W3CN4308 འདུལ་བ་མདོ་རྩ་བ།
			W1KG2819 འདུལ་བ་མདོ་རྩ་བའི་མཆན་འགྲེལ་པད་དཀར་ལྗོན་ཤིང་གཞི་བསྟོད།
			W1KG3515(647,1028,2,2) ཚད་མ་རྣམ་འགྲེལ་གྱི་འགྲེལ་པ་ལེགས་བཤད་སྣང་བའི་གཏེར་ལེའུ་བཞི་པ།
			W1PD100944_1250 ཡོན་ཏན་རིམ་པོ་ཆེའི་མཛོད་དགའ་བའི་ཆར།
			W1PD100944_1251 བསྟན་བཅོས་ཡོན་ཏན་རིན་པོ་ཆེའི་མཛོད་ཀྱི་འགྲེལ་པ།
			W3CN5453 གསང་འགྲེལ་ཕྱོགས་བཅུ་མུན་སེལ་གྱི་སྤྱི་དོན་འོད་གསལ་སྙིང་པོ།
			W23468_0291 མདོ་སྡུད་པའི་འགྲེལ་པ་དང་ཤེར་ཕྱིན་མདོ་སྦྱོར།
			
	རྒྱུད་སྡེ་གོང་འོག་ལོ་རིམ་གཉིས་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W3CN4308 འདུལ་བ་མདོ་རྩ་བ།
			W1KG2819 འདུལ་བ་མདོ་རྩ་བའི་མཆན་འགྲེལ་པད་དཀར་ལྗོན་ཤིང་གཞི་བསྟོད།
