G213 རྫོང་གསར་དགོན་གྱི་དཔེ་ཀློག་སྒེའུ་ཁུང་།	http://dzongsarinstitute.org.in		
			
W1ERI0011001 བཤད་གྲྭ།			
	སྔོན་འགྲོ་འཛིན་གྲྭ།		
		རྩ་བའི་སློབ་ཚན།	
			W29664(9,16) རྒྱལ་སྲས་ལག་ལེན།
			བློ་རིགས་རྟགས་རིགས།
			W3CN3379(14,19) ལེགས་བཤད་ལྗོན་དབང།
			W29032_0006 སུམ་ཅུ་པ།
			W29984_0014 སྡེབ་སྦྱོར་རིན་ཆེན་རྒྱ་མཚོ།
			W1PD100944_0037 དགེ་ཚུལ་ཀཱ་རི་ཀ
			W3CN3379(20,36) དཀའ་གནད་གསལ་བའི་མེ་ལོང།
			W00EGS1016238_0008 བློ་གཏེར་དབང་པོའི་རྟགས་རིགས།
			
	དབུ་མ་ལོ་རིམ་དང་པོ།		
		རྩ་བའི་སློབ་ཚན།	
			W21971 བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ།
			W23198_0059 ཐེག་པ་ཆེན་པོ་མདོ་སྡེའི་རྒྱན།
			
	དབུ་མ་འཛིན་རིམ་གཉིས་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W22004_0008 དབུ་མ་ལ་འཇུག་པ།
			W26176_0031 དབུ་མ་འཇུག་པའི་དཀྱུས་ཀྱི་ས་བཅད་པ་དང་གཞུང་སོ་སོའི་དཀའ་བའི་གནད་ལ་དཔྱད་པ་ལྟ་བ་ངན་སེལ།
			W23198_0052 བསྟན་བཅོས་བཞི་བརྒྱ་པ།
			W1KG3554 དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།
			W3CN3436 དབུ་མ་རྩ་བའི་འགྲེལ་པ་ཚིག་གསལ།
			W3CN5045(266,322) ལྟ་བའི་ཤན་འབྱེད་ཐེག་མཆོག་གནད་ཀྱི་ཟླ་ཟེར།
			W3CN5045(5,265) དབུ་མའི་དེ་ཁོ་ན་ཉིད་སྤྱིའི་ངག་གིས་སྟོན་པ་ངེས་དོན་རབ་གསལ།
			
	དབུ་མ་འཛིན་རིམ་གསུམ་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W20402(119,183) ཚད་མ་རིགས་པའི་གཏེར།
			W20402(185,546) སྡེ་བདུན་མདོ་དང་བཅས་པའི་དགོངས་པ་ཕྱིན་ཅི་མ་ལོག་པར་འགྲེལ་པ་ཚད་མ་རིགས་པའི་གཏེར་གྱི་དོན་གསལ་བར་བྱེད་པ།
			
	དབུ་མ་འཛིན་རིམ་བཞི་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W3CN4970 ཚད་མ་རྣམ་འགྲེལ།
			
		ཡན་ལག་སློབ་ཚན།	
			W1PD1725(125,934,1,1) རྒྱས་པའི་བསྟན་བཅོས་ཚད་མ་རྣམ་འགྲེལ་གྱི་རྣམ་པར་བཤད་པ་ཀུན་ཏུ་བཟང་པོའི་འོད་ཟེར།
			W1PD1725(7,472,2,2) རྒྱས་པའི་བསྟན་བཅོས་ཚད་མ་རྣམ་འགྲེལ་གྱི་ངག་དོན་ཀུན་ཏུ་བཟང་པོའི་ཉི་མ།
			W1PD1725(7,792,3,3) ཚད་མ་རིགས་གཏེར་གྱི་དཀའ་བའི་གནད་རྣམ་པར་བཤད་པ་སྡེ་བདུན་རབ་གསལ།
			W1KG8899(9,1006,2,2) ཚད་མ་རྣམ་འགྲེལ་གྱི་འགྲེལ་བ་རིགས་པའི་མཛོད།
			ལེགས་བཤད་སྙིང་པོ།
			W1KG8899_0014 ཚད་མ་རྣམ་འགྲེལ་གྱི་རྣམ་བཤད་རིགས་པའི་འདོད་འཇོ།
			
		ཟུར་ལྟའི་ཡིག་ཆ།	
			W321 ཚད་མ་རྣམ་འགྲེལ་གྱི་ཊཱིཀ་ཆེན་རིགས་པའི་རྒྱ་མཚོ།
			W665 ཚད་མ་རྣམ་འགྲེལ་གྱི་ཚིག་ལེའུར་བྱས་པའི་རྣམ་བཤད་ཐར་ལམ་ཕྱིན་ཅི་མ་ལོག་པར་གསལ་བར་བྱེད་པ།
			W1KG17431 ཚད་མ་རིགས་གཞུང་རྒྱ་མཚོ།
			W929 བཀའ་འགྲེལ་དགོངས་པ་རབ་གསལ།
			W22313 ལེགས་བཤད་སྣང་བའི་གཏེར།
			W29895(29,271) གྲུབ་མཐའ་ཀུན་ཤེས་ནས་མཐའ་བྲལ་སྒྲུབ་པ།
			W4PD2079(7,492,2,2) རིགས་གཏེར་འགྲེལ་བ།
			W1KG8897_0240 ཚད་མའི་མདོ་དང་བསྟན་བཅོས་ཀྱི་ཤིང་རྟའི་སྲོལ་རྣམས་ཇི་ལྟར་བྱུང་ཚུལ།
			W17166 ཚད་མའི་དགོངས་རྒྱན།
			
	དབུ་མ་ལོ་རིམ་ལྔ་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W1AC207 མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ། 
			W1PD1725(187,404,4,4) ཆོས་མངོན་པ་མཛོད་ཀྱི་བཤད་ཐབས་མན་ངག་ངོ་མཚར་གསུམ་ལྡན།
			W3CN4307(113,226) ཞུགས་གནས་ཀྱི་རྣམ་གཞག་སྐྱེས་བུ་མཆོག་གི་གསལ་བྱེད།
			W1PD1725(323,481,8,8) མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པའི་རྣམ་བཤད་སྙོམས་འཇུག་རབ་གསལ།
			
	བསྟན་བཅོས་ལོ་རིམ་དང་པོ།		
		རྩ་བའི་སློབ་ཚན།	
			W3CN5057 ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན།
			W3CN4897 ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་ཞེས་བྱ་བའི་འགྲེལ་པ་དོན་གསལ།
			W3CN4307(7,112) སྦས་དོན་རབ་གསལ།
			W3CN4307(113,226) ཞུགས་གནས་ཀྱི་རྣམ་གཞག་སྐྱེས་བུ་མཆོག་གི་གསལ་བྱེད།
			W3CN3408(348,392,43,43) རྟེན་འབྲེལ་གྱི་རྣམ་པར་གཞག་པ་འཁོར་འདས་རབ་གསལ།
			W1PD1725(323,481,8,8) མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པའི་རྣམ་བཤད་སྙོམས་འཇུག་རབ་གསལ།
			
	བསྟན་བཅོས་ལོ་རིམ་གཉིས་པ།		
		རྩ་བའི་སློབ་ཚན།	
			W3CN4308 འདུལ་བ་མདོ་རྩ་བ།
			W1KG15482 འདུལ་ཊཱིཀ་ཉི་མའི་འོད་ཟེར་ལེགས་བཤད་ལུང་གི་རྒྱ་མཚོ།
			W740 འདུལ་བའི་གླེང་འབུམ་ཆེན་མོ།
			
		ཟུར་ལྟའི་ཡིག་ཆ།	
			W1PD95844(775,1615,92,92) འདུལ་བ་མདོ་རྩ་བའི་འགྲེལ་པ་ཆུང་བ།
			འདུལ་བ་མདོའི་འགྲེལ་བ་བཅོམ་བརླགས་མ།
			W1KG17111 ལས་བརྒྱ་རྩ་གཅིག་པའམ་ཀརྨ་ཤ་ཏམ།
			W1PD95844(23,983,91,91) འདུལ་བ་ཀུན་ལས་བཏུས་པའི་རྒྱ་ཆེར་འགྲེལ།
			W1PD1725(7,186,4,4) འདུལ་བའི་འགྲེལ་བ་འདུལ་བ་རྒྱ་མཚོའི་སྙིང་པོ།
			W00EGS1016899(349,594,22,22) ལས་བརྒྱ་རྩ་གཅིག་གི་དཀའ་གནས་སོ་སོའི་དོན་གསལ་བར་བྱེད་པའི་བསྟན་བཅོས་ཟླ་བའི་ཤིང་རྟ།
			W10305_0004 འདུལ་བའི་སྤྱི་དོན་ཐུབ་བསྟན་རྒྱས་པའི་ཉིན་བྱེད།
			W26179 འདུལ་བ་ལུང་རིགས་གཏེར་མཛོད།
			W22106_0298 འདུལ་བ་སྤྱིའི་རྣམ་པར་བཞག་པ་འདུལ་བ་རིན་པོ་ཆེའི་མཛེས་རྒྱན།
			W22106_0299 འདུལ་བ་མདོའི་རྣམ་པར་འབྱེད་པ་འདུལ་བ་རྒྱ་མཚོའི་སྙིང་པོ་རབ་ཏུ་གསལ་བར་བྱེད་པ།
			དགེ་སློང་ཕ་མའི་གླེང་གཞི།
			W3CN13006_0020(138,580) འདུལ་བ་མདོ་རྩའི་སྤྱི་དོན་ལེགས་བཤད་འོད་ཀྱི་སྣང་བ།
			W1AC364(11,404) འདུལ་བའི་སྤྱི་དོན།
			དགེ་ཚུལ་སློང་གི་བསླབ་བྱ་གནམ་རྩེ་ལྡིང་མ།
			འདུལ་བའི་སྐོར།
			
	བསྟན་བཅོས་ལོ་རིམ་གསུམ་པ།		
		རྩ་བའི་སློབ་ཚན།	W1KG1686 སྡོམ་པ་གསུམ་གྱི་རབ་ཏུ་དབྱེ་བ།
			W1PD1725(437,630,9,9) སྡོམ་གསུམ་རབ་དབྱེའི་སྤྱི་དོན་ཡིད་བཞིན་ནོར་བུ།
			W1PD1725(7,436,9,9) སྡོམ་པ་གསུམ་གྱི་རབ་ཏུ་དབྱེ་བའི་རྣམ་བཤད་རྒྱལ་བའི་དགོངས་པ་རབ་ཏུ་གསལ་བ།
			W3CN3412(217,387,5,5) སྡོམ་པ་གསུམ་གྱི་རབ་ཏུ་དབྱེ་བའི་སྤྱི་དོན་སྡོམ་གསུམ་གནད་ཀྱི་གསལ་བྱེད།
			W23932 ཡོངས་རྫོགས་བསྟན་པའི་ཉམས་ལེན་གཏན་ལ་འབེབས་པ་འཇམ་དབྱངས་བླ་མའི་དགོངས་རྒྱན།
			W1PD1725(631,786,9,9) སྡོམ་པ་གསུམ་གྱི་བསྟན་བཅོས་ལ་དྲིས་ཤིང་རྩོད་པའི་ལན་སྡོམ་གསུམ་འཁྲུལ་སྤོང།
			W1KG8897(625,888,6,6) དྲི་ལན་གསེར་གྱི་ཐུར་མ།
			W1PD1725(815,886,9,9) སྡོམ་པ་གསུམ་གྱི་རབ་ཏུ་དབྱེ་བའི་ཁ་སྐོང་གཞི་ལམ་འབྲས་གསུམ་གསལ་བར་བྱེད་པའི་ལེགས་བཤད་འོད་ཀྱི་སྣང་བ།
			
